Title: Sunspot, latitude and percentage area
Source:  http://solarscience.msfc.nasa.gov/greenwch/bflydata.txt
Year,Latitude, Percentage of area
1919.200,-45.58,0.0000
1919.200,-42.34,0.0000
1919.200,-39.25,0.0000
1919.200,-36.29,0.0000
1919.200,-33.44,0.0000
1919.200,-30.68,0.0000
1919.200,-27.99,0.0000
1919.200,-25.38,0.0000
1919.200,-22.81,-0.0001
1919.200,-20.30,-0.0002
1919.200,-17.83,-0.0109
1919.200,-15.39,-0.0001
1919.200,-12.97,-0.0002
1919.200,-10.58,-0.0001
1919.200,-8.21,-0.0003
1919.200,-5.86,-0.0079
1919.200,-3.51,-0.0001
1919.200,-1.17,0.0000
1919.200,1.17,0.0000
1919.200,3.51,-0.0001
1919.200,5.86,-0.0066
1919.200,8.21,-0.0572
1919.200,10.58,-0.0100
1919.200,12.97,-0.0109
1919.200,15.39,-0.0134
1919.200,17.83,-0.0002
1919.200,20.30,0.0000
1919.200,22.81,-0.0007
1919.200,25.38,-0.0001
1919.200,27.99,0.0000
1919.200,30.68,-0.0001
1919.200,33.44,0.0000
1919.200,36.29,0.0000
1919.200,39.25,0.0000
1919.200,42.34,0.0000
1919.200,45.58,0.0000
1919.200,49.03,0.0000
1919.200,52.74,0.0000
1919.200,56.80,0.0000
1919.200,61.35,0.0000
1919.200,66.69,0.0000
1919.200,73.57,0.0000
1919.200,87.44,0.0000
1919.276,-87.44,0.0000
1919.276,-73.57,0.0000
1919.276,-66.69,0.0000
1919.276,-61.35,0.0000
1919.276,-56.80,0.0000
1919.276,-52.74,0.0000
1919.276,-49.03,0.0000
1919.276,-45.58,0.0000
1919.276,-42.34,0.0000
1919.276,-39.25,0.0000
1919.276,-36.29,0.0000
1919.276,-33.44,0.0000
1919.276,-30.68,-0.0001
1919.276,-27.99,0.0000
1919.276,-25.38,-0.0001
1919.276,-22.81,-0.0001
1919.276,-20.30,-0.0246
1919.276,-17.83,-0.0104
1919.276,-15.39,-0.0014
1919.276,-12.97,-0.0001
1919.276,-10.58,-0.0001
1919.276,-8.21,-0.0009
1919.276,-5.86,-0.0032
1919.276,-3.51,-0.0001
1919.276,-1.17,-0.0002
1919.276,1.17,-0.0003
1919.276,3.51,-0.0007
1919.276,5.86,-0.0176
1919.276,8.21,-0.0100
1919.276,10.58,-0.0008
1919.276,12.97,-0.0006
1919.276,15.39,-0.0071
1919.276,17.83,-0.0064
1919.276,20.30,0.0000
1919.276,22.81,-0.0001
1919.276,25.38,0.0000
1919.276,27.99,0.0000
1919.276,30.68,0.0000
1919.276,33.44,0.0000
1919.276,36.29,0.0000
1919.276,39.25,0.0000
1919.276,42.34,0.0000
1919.276,45.58,0.0000
1919.276,49.03,0.0000
1919.276,52.74,0.0000
1919.276,56.80,0.0000
1919.276,61.35,0.0000
1919.276,66.69,0.0000
1919.276,73.57,0.0000
1919.276,87.44,0.0000
1919.350,-87.44,0.0000
1919.350,-73.57,0.0000
1919.350,-66.69,0.0000
1919.350,-61.35,0.0000
1919.350,-56.80,0.0000
1919.350,-52.74,0.0000
1919.350,-49.03,0.0000
1919.350,-45.58,0.0000
1919.350,-42.34,0.0000
1919.350,-39.25,0.0000
1919.350,-36.29,0.0000
1919.350,-33.44,0.0000
1919.350,-30.68,0.0000
1919.350,-27.99,-0.0001
1919.350,-25.38,0.0000
1919.350,-22.81,0.0000
1919.350,-20.30,-0.0249
1919.350,-17.83,-0.0087
1919.350,-15.39,-0.0054
1919.350,-12.97,-0.0078
1919.350,-10.58,-0.0059
1919.350,-8.21,-0.0001
1919.350,-5.86,-0.0049
1919.350,-3.51,-0.0001
1919.350,-1.17,0.0000
1919.350,1.17,-0.0010
1919.350,3.51,-0.0024
1919.350,5.86,-0.0249
1919.350,8.21,-0.0024
1919.350,10.58,0.0000
1919.350,12.97,-0.0019
1919.350,15.39,-0.0082
1919.350,17.83,-0.0001
1919.350,20.30,0.0000
1919.350,22.81,0.0000
1919.350,25.38,0.0000
1919.350,27.99,0.0000
1919.350,30.68,0.0000
1919.350,33.44,0.0000
1919.350,36.29,0.0000
1919.350,39.25,0.0000
1919.350,42.34,0.0000
1919.350,45.58,0.0000
1919.350,49.03,0.0000
1919.350,52.74,0.0000
1919.350,56.80,0.0000
1919.350,61.35,0.0000
1919.350,66.69,0.0000
1919.350,73.57,0.0000
1919.350,87.44,0.0000
1919.424,-87.44,0.0000
1919.424,-73.57,0.0000
1919.424,-66.69,0.0000
1919.424,-61.35,0.0000
1919.424,-56.80,0.0000
1919.424,-52.74,0.0000
1919.424,-49.03,0.0000
1919.424,-45.58,0.0000
1919.424,-42.34,0.0000
1919.424,-39.25,0.0000
1919.424,-36.29,0.0000
1919.424,-33.44,0.0000
1919.424,-30.68,0.0000
1919.424,-27.99,0.0000
1919.424,-25.38,-0.0001
1919.424,-22.81,0.0000
1919.424,-20.30,-0.0034
1919.424,-17.83,-0.0119
1919.424,-15.39,-0.0016
1919.424,-12.97,-0.0021
1919.424,-10.58,-0.0042
1919.424,-8.21,-0.0094
1919.424,-5.86,-0.0207
1919.424,-3.51,-0.0001
1919.424,-1.17,0.0000
1919.424,1.17,-0.0001
1919.424,3.51,-0.0001
1919.424,5.86,-0.0118
1919.424,8.21,-0.0117
1919.424,10.58,-0.0047
1919.424,12.97,-0.0144
1919.424,15.39,-0.0550
1919.424,17.83,-0.0005
1919.424,20.30,-0.0001
1919.424,22.81,0.0000
1919.424,25.38,-0.0013
1919.424,27.99,0.0000
1919.424,30.68,0.0000
1919.424,33.44,0.0000
1919.424,36.29,0.0000
1919.424,39.25,0.0000
1919.424,42.34,0.0000
1919.424,45.58,0.0000
1919.424,49.03,0.0000
1919.424,52.74,0.0000
1919.424,56.80,0.0000
1919.424,61.35,0.0000
1919.424,66.69,0.0000
1919.424,73.57,0.0000
1919.424,87.44,0.0000
1919.498,-87.44,0.0000
1919.498,-73.57,0.0000
1919.498,-66.69,0.0000
1919.498,-61.35,0.0000
1919.498,-56.80,0.0000
1919.498,-52.74,0.0000
1919.498,-49.03,0.0000
1919.498,-45.58,0.0000
1919.498,-42.34,0.0000
1919.498,-39.25,0.0000
1919.498,-36.29,0.0000
1919.498,-33.44,0.0000
1919.498,-30.68,0.0000
1919.498,-27.99,0.0000
1919.498,-25.38,0.0000
1919.498,-22.81,-0.0002
1919.498,-20.30,-0.0010
1919.498,-17.83,-0.0617
1919.498,-15.39,-0.0014
1919.498,-12.97,-0.0100
1919.498,-10.58,-0.0002
1919.498,-8.21,-0.0205
1919.498,-5.86,-0.0043
1919.498,-3.51,-0.0013
1919.498,-1.17,-0.0001
1919.498,1.17,0.0000
1919.498,3.51,-0.0061
1919.498,5.86,-0.0045
1919.498,8.21,-0.0227
1919.498,10.58,-0.0011
1919.498,12.97,-0.0411
1919.498,15.39,-0.0030
1919.498,17.83,-0.0001
1919.498,20.30,-0.0003
1919.498,22.81,-0.0072
1919.498,25.38,-0.0032
1919.498,27.99,0.0000
1919.498,30.68,0.0000
1919.498,33.44,0.0000
1919.498,36.29,0.0000
1919.498,39.25,0.0000
1919.498,42.34,0.0000
1919.498,45.58,0.0000
1919.498,49.03,0.0000
1919.498,52.74,0.0000
1919.498,56.80,0.0000
1919.498,61.35,0.0000
1919.498,66.69,0.0000
1919.498,73.57,0.0000
1919.498,87.44,0.0000
1919.575,-87.44,0.0000
1919.575,-73.57,0.0000
1919.575,-66.69,0.0000
1919.575,-61.35,0.0000
1919.575,-56.80,0.0000
1919.575,-52.74,0.0000
1919.575,-49.03,0.0000
1919.575,-45.58,0.0000
1919.575,-42.34,0.0000
1919.575,-39.25,0.0000
1919.575,-36.29,0.0000
1919.575,-33.44,0.0000
1919.575,-30.68,0.0000
1919.575,-27.99,0.0000
1919.575,-25.38,0.0000
1919.575,-22.81,0.0000
1919.575,-20.30,-0.0001
1919.575,-17.83,-0.0011
1919.575,-15.39,-0.0099
1919.575,-12.97,-0.0217
1919.575,-10.58,-0.0050
1919.575,-8.21,-0.0368
1919.575,-5.86,-0.0002
1919.575,-3.51,-0.0001
1919.575,-1.17,-0.0001
1919.575,1.17,0.0000
1919.575,3.51,-0.0001
1919.575,5.86,-0.0027
1919.575,8.21,-0.0099
1919.575,10.58,-0.0092
1919.575,12.97,-0.0007
1919.575,15.39,0.0000
1919.575,17.83,-0.0001
1919.575,20.30,-0.0001
1919.575,22.81,0.0000
1919.575,25.38,0.0000
1919.575,27.99,0.0000
1919.575,30.68,0.0000
1919.575,33.44,0.0000
1919.575,36.29,0.0000
1919.575,39.25,0.0000
1919.575,42.34,0.0000
1919.575,45.58,0.0000
1919.575,49.03,0.0000
1919.575,52.74,0.0000
1919.575,56.80,0.0000
1919.575,61.35,0.0000
1919.575,66.69,0.0000
1919.575,73.57,0.0000
1919.575,87.44,0.0000
1919.649,-87.44,0.0000
1919.649,-73.57,0.0000
1919.649,-66.69,0.0000
1919.649,-61.35,0.0000
1919.649,-56.80,0.0000
1919.649,-52.74,0.0000
1919.649,-49.03,0.0000
1919.649,-45.58,0.0000
1919.649,-42.34,0.0000
1919.649,-39.25,0.0000
1919.649,-36.29,0.0000
1919.649,-33.44,0.0000
1919.649,-30.68,0.0000
1919.649,-27.99,0.0000
1919.649,-25.38,0.0000
1919.649,-22.81,-0.0001
1919.649,-20.30,0.0000
1919.649,-17.83,-0.0002
1919.649,-15.39,-0.0079
1919.649,-12.97,-0.0016
1919.649,-10.58,-0.0051
1919.649,-8.21,-0.0349
1919.649,-5.86,-0.0145
1919.649,-3.51,-0.0166
1919.649,-1.17,-0.0146
1919.649,1.17,0.0000
1919.649,3.51,-0.0197
1919.649,5.86,-0.0290
1919.649,8.21,-0.0007
1919.649,10.58,-0.0040
1919.649,12.97,-0.0001
1919.649,15.39,-0.0001
1919.649,17.83,-0.0004
1919.649,20.30,-0.0001
1919.649,22.81,-0.0001
1919.649,25.38,-0.0001
1919.649,27.99,0.0000
1919.649,30.68,0.0000
1919.649,33.44,0.0000
1919.649,36.29,0.0000
1919.649,39.25,0.0000
1919.649,42.34,-0.0001
1919.649,45.58,0.0000
1919.649,49.03,0.0000
1919.649,52.74,0.0000
1919.649,56.80,0.0000
1919.649,61.35,0.0000
1919.649,66.69,0.0000
1919.649,73.57,0.0000
1919.649,87.44,0.0000
1919.723,-87.44,0.0000
1919.723,-73.57,0.0000
1919.723,-66.69,0.0000
1919.723,-61.35,0.0000
1919.723,-56.80,0.0000
1919.723,-52.74,0.0000
1919.723,-49.03,0.0000
1919.723,-45.58,0.0000
1919.723,-42.34,0.0000
1919.723,-39.25,0.0000
1919.723,-36.29,0.0000
1919.723,-33.44,0.0000
1919.723,-30.68,0.0000
1919.723,-27.99,0.0000
1919.723,-25.38,0.0000
1919.723,-22.81,0.0000
1919.723,-20.30,-0.0004
1919.723,-17.83,-0.0059
1919.723,-15.39,-0.0303
1919.723,-12.97,-0.0001
1919.723,-10.58,-0.0001
1919.723,-8.21,-0.0065
1919.723,-5.86,-0.0021
1919.723,-3.51,-0.0001
1919.723,-1.17,-0.0204
1919.723,1.17,-0.0250
1919.723,3.51,0.0000
1919.723,5.86,-0.0001
1919.723,8.21,0.0000
1919.723,10.58,-0.0003
1919.723,12.97,-0.0026
1919.723,15.39,-0.0001
1919.723,17.83,-0.0001
1919.723,20.30,0.0000
1919.723,22.81,0.0000
1919.723,25.38,0.0000
1919.723,27.99,0.0000
1919.723,30.68,0.0000
1919.723,33.44,0.0000
1919.723,36.29,0.0000
1919.723,39.25,0.0000
1919.723,42.34,0.0000
1919.723,45.58,0.0000
1919.723,49.03,0.0000
1919.723,52.74,0.0000
1919.723,56.80,0.0000
1919.723,61.35,0.0000
1919.723,66.69,0.0000
1919.723,73.57,0.0000
1919.723,87.44,0.0000
1919.799,-87.44,0.0000
1919.799,-73.57,0.0000
1919.799,-66.69,0.0000
1919.799,-61.35,0.0000
1919.799,-56.80,0.0000
1919.799,-52.74,0.0000
1919.799,-49.03,0.0000
1919.799,-45.58,0.0000
1919.799,-42.34,0.0000
1919.799,-39.25,0.0000
1919.799,-36.29,0.0000
1919.799,-33.44,0.0000
1919.799,-30.68,0.0000
1919.799,-27.99,0.0000
1919.799,-25.38,0.0000
1919.799,-22.81,0.0000
1919.799,-20.30,0.0000
1919.799,-17.83,-0.0017
1919.799,-15.39,-0.0231
1919.799,-12.97,-0.0119
1919.799,-10.58,-0.0008
1919.799,-8.21,-0.0158
1919.799,-5.86,-0.0022
1919.799,-3.51,-0.0007
1919.799,-1.17,0.0000
1919.799,1.17,-0.0089
1919.799,3.51,-0.0081
1919.799,5.86,0.0000
1919.799,8.21,-0.0028
1919.799,10.58,-0.0177
1919.799,12.97,-0.0001
1919.799,15.39,-0.0001
1919.799,17.83,0.0000
1919.799,20.30,-0.0001
1919.799,22.81,0.0000
1919.799,25.38,-0.0001
1919.799,27.99,0.0000
1919.799,30.68,0.0000
1919.799,33.44,0.0000
