The copyright to the intellectual property of this file is held by www.climatedata.info
Title,Sunspot numbers - composite,"Sun spot, radio flux and TSI composite",,,
Source,,http://www.ngdc.noaa.gov/stp/SOLAR/ftpsunspotnumber.html#hoyt,,,
Reference,,"Hoyt, D. V., and K. H. Schatten, 1997. Group Sunspot Numbers: A New Solar Activity Reconstruction. Solar Physics",,,
Source,,ftp://ftp.ngdc.noaa.gov/STP/SOLAR_DATA/COSMIC_RAYS,,,
Source,,http://www.acrim.com/RESULTS/Composite/composite_acrim_hdr_1108.txt,,,
,,Sun spots,,Radio flux,Solar irradiance
1804.458333,11.7,34.8,14.4332292
1804.541667,14.4,29.8,17.7639744
1804.625,12.3,43.1,15.1733948
1804.708333,22.6,53,27.87957094
1804.791667,33.7,62.3,41.57263454
1804.875,2.5,61,3.084023334
1804.958333,7.6,60,9.375430935
1805.041667,42.8,61,52.79847948
1805.125,34.7,44.1,42.80624387
1805.208333,28.6,51.4,35.28122694
1805.291667,12.9,37.5,15.9135604
1805.375,0,39,0
1805.458333,2.4,40.5,2.9606624
1805.541667,15.3,37.6,18.8742228
1805.625,29.4,42.7,36.26811441
1805.708333,33.7,44.4,41.57263454
1805.791667,13,29.4,16.03692134
1805.875,67,41,82.65182535
1805.958333,27.8,38.3,34.29433947
1806.041667,17.1,39,21.0947196
1806.125,35.1,29.6,43.29968761
1806.208333,32,32.7,39.47549867
1806.291667,13.5,27.7,16.653726
1806.375,0,26.4,0
1806.458333,13,25.6,16.03692134
1806.541667,9.1,30,11.22584494
1806.625,3,26.3,3.700828001
1806.708333,11.7,24,14.4332292
1806.791667,25,27,30.84023334
1806.875,0,25,0
1806.958333,0,24,0
1807.041667,0,12,0
1807.125,9.8,12.2,12.08937147
1807.208333,3,9.6,3.700828001
1807.291667,26.4,23.8,32.56728641
1807.375,0,10,0
1807.458333,19.9,12,24.54882574
1807.541667,0,12.7,0
1807.625,0,12,0
1807.708333,0,5.7,0
1807.791667,0,8,0
1807.875,0.4,2.6,0.493443733
1807.958333,0,0,0
1808.041667,0,0,0
1808.125,2.6,4.5,3.207384267
1808.208333,0,0,0
1808.291667,10.4,12.3,12.82953707
1808.375,13,13.5,16.03692134
1808.458333,1.9,13.5,2.343857734
1808.541667,1,6.7,1.233609334
1808.625,0,8,0
1808.708333,0.8,11.7,0.986887467
1808.791667,0,4.7,0
1808.875,5.2,10.5,6.414768534
1808.958333,6.5,12.3,8.018460668
1809.041667,7,7.2,8.635265335
1809.125,6.5,9.2,8.018460668
1809.208333,0,0.9,0
1809.291667,0,2.5,0
1809.375,0,2,0
1809.458333,0.8,7.7,0.986887467
1809.541667,0,0.3,0
1809.625,0,0.2,0
1809.708333,0,0.4,0
1809.791667,0,0,0
1809.875,0,0,0
1809.958333,0,0,0
1810.041667,0,0,0
1810.125,0,0,0
1810.208333,0,0,0
1810.291667,0,0,0
1810.375,0,0,0
1810.458333,0,0,0
1810.541667,0,0,0
1810.625,0,0,0
1810.708333,0,0,0
1810.791667,0,0,0
1810.875,0,0,0
1810.958333,0,0,0
1811.041667,0,0,0
1811.125,0,0,0
1811.208333,0,0,0
